"","doc_id","単語","品詞名","lemma","文字数","wclass","desc","stop","stem","idx","出現数"
"1","tempTextFromObjectac75a5b26b2.txt","senator","NN","senator",7,"noun",NA,NA,NA,1,1
"2","tempTextFromObjectac75a5b26b2.txt","dirksen","NN","<unknown>",7,"noun",NA,NA,NA,2,1
"3","tempTextFromObjectac75a5b26b2.txt","mr","NN","Mr",2,"noun",NA,NA,NA,3,1
"4","tempTextFromObjectac75a5b26b2.txt","chief","JJ","chief",5,"adjective",NA,NA,NA,4,1
"5","tempTextFromObjectac75a5b26b2.txt","justice","NN","justice",7,"noun",NA,NA,NA,5,1
"6","tempTextFromObjectac75a5b26b2.txt","mr","NN","Mr",2,"noun",NA,NA,NA,6,1
"7","tempTextFromObjectac75a5b26b2.txt","vice","JJ","vice",4,"adjective",NA,NA,NA,7,1
"8","tempTextFromObjectac75a5b26b2.txt","president","NN","president",9,"noun",NA,NA,NA,8,1
"9","tempTextFromObjectac75a5b26b2.txt","president","NN","president",9,"noun",NA,NA,NA,9,1
"10","tempTextFromObjectac75a5b26b2.txt","johnson","NN","<unknown>",7,"noun",NA,NA,NA,10,1
"11","tempTextFromObjectac75a5b26b2.txt","vice","JJ","vice",4,"adjective",NA,NA,NA,11,1
"12","tempTextFromObjectac75a5b26b2.txt","president","NN","president",9,"noun",NA,NA,NA,12,1
"13","tempTextFromObjectac75a5b26b2.txt","humphrey","NN","<unknown>",8,"noun",NA,NA,NA,13,1
"14","tempTextFromObjectac75a5b26b2.txt","my","PP$","my",2,"pronoun",NA,NA,NA,14,1
"15","tempTextFromObjectac75a5b26b2.txt","fellow","JJ","fellow",6,"adjective",NA,NA,NA,15,1
"16","tempTextFromObjectac75a5b26b2.txt","americans","NNS","American",9,"noun",NA,NA,NA,16,1
"17","tempTextFromObjectac75a5b26b2.txt","and","CC","and",3,"conjunction",NA,NA,NA,17,1
"18","tempTextFromObjectac75a5b26b2.txt","my","PP$","my",2,"pronoun",NA,NA,NA,18,1
"19","tempTextFromObjectac75a5b26b2.txt","fellow","JJ","fellow",6,"adjective",NA,NA,NA,19,1
"20","tempTextFromObjectac75a5b26b2.txt","citizens","NNS","citizen",8,"noun",NA,NA,NA,20,1
"21","tempTextFromObjectac75a5b26b2.txt","of","IN","of",2,"preposition",NA,NA,NA,21,1
"22","tempTextFromObjectac75a5b26b2.txt","the","DT","the",3,"determiner",NA,NA,NA,22,1
"23","tempTextFromObjectac75a5b26b2.txt","world","NN","world",5,"noun",NA,NA,NA,23,1
"24","tempTextFromObjectac75a5b26b2.txt","community","NN","community",9,"noun",NA,NA,NA,24,1
"25","tempTextFromObjectac75a5b26b2.txt",":","SENT",":",1,"fullstop",NA,NA,NA,25,1
"26","tempTextFromObjectac75a5b26b2.txt","i","NNS","i",1,"noun",NA,NA,NA,26,2
"27","tempTextFromObjectac75a5b26b2.txt","ask","VBP","ask",3,"verb",NA,NA,NA,27,2
"28","tempTextFromObjectac75a5b26b2.txt","you","PP","you",3,"pronoun",NA,NA,NA,28,2
"29","tempTextFromObjectac75a5b26b2.txt","to","TO","to",2,"to",NA,NA,NA,29,2
"30","tempTextFromObjectac75a5b26b2.txt","share","VB","share",5,"verb",NA,NA,NA,30,2
"31","tempTextFromObjectac75a5b26b2.txt","with","IN","with",4,"preposition",NA,NA,NA,31,2
"32","tempTextFromObjectac75a5b26b2.txt","me","PP","me",2,"pronoun",NA,NA,NA,32,2
"33","tempTextFromObjectac75a5b26b2.txt","today","NN","today",5,"noun",NA,NA,NA,33,2
"34","tempTextFromObjectac75a5b26b2.txt","the","DT","the",3,"determiner",NA,NA,NA,34,2
"35","tempTextFromObjectac75a5b26b2.txt","majesty","NN","majesty",7,"noun",NA,NA,NA,35,2
"36","tempTextFromObjectac75a5b26b2.txt","of","IN","of",2,"preposition",NA,NA,NA,36,2
"37","tempTextFromObjectac75a5b26b2.txt","this","DT","this",4,"determiner",NA,NA,NA,37,2
"38","tempTextFromObjectac75a5b26b2.txt","moment","NN","moment",6,"noun",NA,NA,NA,38,2
"39","tempTextFromObjectac75a5b26b2.txt","in","IN","in",2,"preposition",NA,NA,NA,39,2
"40","tempTextFromObjectac75a5b26b2.txt","the","DT","the",3,"determiner",NA,NA,NA,40,2
"41","tempTextFromObjectac75a5b26b2.txt","orderly","JJ","orderly",7,"adjective",NA,NA,NA,41,2
"42","tempTextFromObjectac75a5b26b2.txt","transfer","NN","transfer",8,"noun",NA,NA,NA,42,2
"43","tempTextFromObjectac75a5b26b2.txt","of","IN","of",2,"preposition",NA,NA,NA,43,2
"44","tempTextFromObjectac75a5b26b2.txt","power","NN","power",5,"noun",NA,NA,NA,44,2
"45","tempTextFromObjectac75a5b26b2.txt","we","PP","we",2,"pronoun",NA,NA,NA,45,2
"46","tempTextFromObjectac75a5b26b2.txt","celebrate","VBP","celebrate",9,"verb",NA,NA,NA,46,2
"47","tempTextFromObjectac75a5b26b2.txt","the","DT","the",3,"determiner",NA,NA,NA,47,2
"48","tempTextFromObjectac75a5b26b2.txt","unity","NN","unity",5,"noun",NA,NA,NA,48,2
"49","tempTextFromObjectac75a5b26b2.txt","that","WDT","that",4,"determiner",NA,NA,NA,49,2
"50","tempTextFromObjectac75a5b26b2.txt","keeps","VBZ","keep",5,"verb",NA,NA,NA,50,2
"51","tempTextFromObjectac75a5b26b2.txt","us","PP","us",2,"pronoun",NA,NA,NA,51,2
"52","tempTextFromObjectac75a5b26b2.txt","free","VB","free",4,"verb",NA,NA,NA,52,2
"53","tempTextFromObjectac75a5b26b2.txt","each","DT","each",4,"determiner",NA,NA,NA,53,2
"54","tempTextFromObjectac75a5b26b2.txt","moment","NN","moment",6,"noun",NA,NA,NA,54,2
"55","tempTextFromObjectac75a5b26b2.txt","in","IN","in",2,"preposition",NA,NA,NA,55,2
"56","tempTextFromObjectac75a5b26b2.txt","history","NN","history",7,"noun",NA,NA,NA,56,2
"57","tempTextFromObjectac75a5b26b2.txt","is","VBZ","be",2,"verb",NA,NA,NA,57,2
"58","tempTextFromObjectac75a5b26b2.txt","a","DT","a",1,"determiner",NA,NA,NA,58,2
"59","tempTextFromObjectac75a5b26b2.txt","fleeting","JJ","fleeting",8,"adjective",NA,NA,NA,59,2
"60","tempTextFromObjectac75a5b26b2.txt","time","NN","time",4,"noun",NA,NA,NA,60,2
"61","tempTextFromObjectac75a5b26b2.txt","precious","JJ","precious",8,"adjective",NA,NA,NA,61,2
"62","tempTextFromObjectac75a5b26b2.txt","and","CC","and",3,"conjunction",NA,NA,NA,62,2
"63","tempTextFromObjectac75a5b26b2.txt","unique","JJ","unique",6,"adjective",NA,NA,NA,63,2
"64","tempTextFromObjectac75a5b26b2.txt","but","CC","but",3,"conjunction",NA,NA,NA,64,2
"65","tempTextFromObjectac75a5b26b2.txt","some","DT","some",4,"determiner",NA,NA,NA,65,2
"66","tempTextFromObjectac75a5b26b2.txt","stand","VBP","stand",5,"verb",NA,NA,NA,66,2
"67","tempTextFromObjectac75a5b26b2.txt","out","RP","out",3,"particle",NA,NA,NA,67,2
"68","tempTextFromObjectac75a5b26b2.txt","as","IN","as",2,"preposition",NA,NA,NA,68,2
"69","tempTextFromObjectac75a5b26b2.txt","moments","NNS","moment",7,"noun",NA,NA,NA,69,2
"70","tempTextFromObjectac75a5b26b2.txt","of","IN","of",2,"preposition",NA,NA,NA,70,2
"71","tempTextFromObjectac75a5b26b2.txt","beginning","VBG","begin",9,"verb",NA,NA,NA,71,2
"72","tempTextFromObjectac75a5b26b2.txt","in","IN","in",2,"preposition",NA,NA,NA,72,2
"73","tempTextFromObjectac75a5b26b2.txt","which","WDT","which",5,"determiner",NA,NA,NA,73,2
"74","tempTextFromObjectac75a5b26b2.txt","courses","NNS","course",7,"noun",NA,NA,NA,74,2
"75","tempTextFromObjectac75a5b26b2.txt","are","VBP","be",3,"verb",NA,NA,NA,75,2
"76","tempTextFromObjectac75a5b26b2.txt","set","VBN","set",3,"verb",NA,NA,NA,76,2
"77","tempTextFromObjectac75a5b26b2.txt","that","IN","that",4,"preposition",NA,NA,NA,77,2
"78","tempTextFromObjectac75a5b26b2.txt","shape","NN","shape",5,"noun",NA,NA,NA,78,2
"79","tempTextFromObjectac75a5b26b2.txt","decades","NNS","decade",7,"noun",NA,NA,NA,79,2
"80","tempTextFromObjectac75a5b26b2.txt","or","CC","or",2,"conjunction",NA,NA,NA,80,2
"81","tempTextFromObjectac75a5b26b2.txt","centuries","NNS","century",9,"noun",NA,NA,NA,81,2
"82","tempTextFromObjectac75a5b26b2.txt","this","DT","this",4,"determiner",NA,NA,NA,82,2
"83","tempTextFromObjectac75a5b26b2.txt","can","MD","can",3,"modal",NA,NA,NA,83,2
"84","tempTextFromObjectac75a5b26b2.txt","be","VB","be",2,"verb",NA,NA,NA,84,2
"85","tempTextFromObjectac75a5b26b2.txt","such","PDT","such",4,"predeterminer",NA,NA,NA,85,2
"86","tempTextFromObjectac75a5b26b2.txt","a","DT","a",1,"determiner",NA,NA,NA,86,2
"87","tempTextFromObjectac75a5b26b2.txt","moment","NN","moment",6,"noun",NA,NA,NA,87,2
"88","tempTextFromObjectac75a5b26b2.txt","forces","NNS","force",6,"noun",NA,NA,NA,88,2
"89","tempTextFromObjectac75a5b26b2.txt","now","RB","now",3,"adverb",NA,NA,NA,89,2
"90","tempTextFromObjectac75a5b26b2.txt","are","VBP","be",3,"verb",NA,NA,NA,90,2
"91","tempTextFromObjectac75a5b26b2.txt","converging","VBG","converge",10,"verb",NA,NA,NA,91,2
"92","tempTextFromObjectac75a5b26b2.txt","that","WDT","that",4,"determiner",NA,NA,NA,92,2
"93","tempTextFromObjectac75a5b26b2.txt","make","VBP","make",4,"verb",NA,NA,NA,93,2
"94","tempTextFromObjectac75a5b26b2.txt","possible","JJ","possible",8,"adjective",NA,NA,NA,94,2
"95","tempTextFromObjectac75a5b26b2.txt","for","IN","for",3,"preposition",NA,NA,NA,95,2
"96","tempTextFromObjectac75a5b26b2.txt","the","DT","the",3,"determiner",NA,NA,NA,96,2
"97","tempTextFromObjectac75a5b26b2.txt","first","JJ","first",5,"adjective",NA,NA,NA,97,2
"98","tempTextFromObjectac75a5b26b2.txt","time","NN","time",4,"noun",NA,NA,NA,98,2
"99","tempTextFromObjectac75a5b26b2.txt","the","DT","the",3,"determiner",NA,NA,NA,99,2
"100","tempTextFromObjectac75a5b26b2.txt","hope","NN","hope",4,"noun",NA,NA,NA,100,2
"101","tempTextFromObjectac75a5b26b2.txt","that","IN","that",4,"preposition",NA,NA,NA,101,2
"102","tempTextFromObjectac75a5b26b2.txt","many","JJ","many",4,"adjective",NA,NA,NA,102,2
"103","tempTextFromObjectac75a5b26b2.txt","of","IN","of",2,"preposition",NA,NA,NA,103,2
"104","tempTextFromObjectac75a5b26b2.txt","man","NN","man",3,"noun",NA,NA,NA,104,2
"105","tempTextFromObjectac75a5b26b2.txt","deepest","JJS","deep",7,"adjective",NA,NA,NA,105,2
"106","tempTextFromObjectac75a5b26b2.txt","aspirations","NNS","aspiration",11,"noun",NA,NA,NA,106,2
"107","tempTextFromObjectac75a5b26b2.txt","can","MD","can",3,"modal",NA,NA,NA,107,2
"108","tempTextFromObjectac75a5b26b2.txt","at","IN","at",2,"preposition",NA,NA,NA,108,2
"109","tempTextFromObjectac75a5b26b2.txt","last","RB","last",4,"adverb",NA,NA,NA,109,2
"110","tempTextFromObjectac75a5b26b2.txt","be","VB","be",2,"verb",NA,NA,NA,110,2
"111","tempTextFromObjectac75a5b26b2.txt","realized","VBN","realize",8,"verb",NA,NA,NA,111,2
"112","tempTextFromObjectac75a5b26b2.txt","the","DT","the",3,"determiner",NA,NA,NA,112,2
"113","tempTextFromObjectac75a5b26b2.txt","spiraling","JJ","spiraling",9,"adjective",NA,NA,NA,113,2
"114","tempTextFromObjectac75a5b26b2.txt","pace","NN","pace",4,"noun",NA,NA,NA,114,2
"115","tempTextFromObjectac75a5b26b2.txt","of","IN","of",2,"preposition",NA,NA,NA,115,2
"116","tempTextFromObjectac75a5b26b2.txt","change","NN","change",6,"noun",NA,NA,NA,116,2
"117","tempTextFromObjectac75a5b26b2.txt","allows","VBZ","allow",6,"verb",NA,NA,NA,117,2
"118","tempTextFromObjectac75a5b26b2.txt","us","PP","us",2,"pronoun",NA,NA,NA,118,2
"119","tempTextFromObjectac75a5b26b2.txt","to","TO","to",2,"to",NA,NA,NA,119,2
